0.9422,1.0335
0.9407,1.0286
0.9395,1.0237
0.9387,1.0185
0.9317,1.0181
0.9308,1.0176
0.9429,1.0071
0.9305,1.0062
0.9369,1.0003
0.931,0.9991
0.9249,1.0026
0.9312,1.0011
0.9249,1.0044
0.9375,0.9977
0.9254,1.0007
0.9254,1.0035
0.9316,1.0013
0.9254,1.0039
0.9251,1.0063
0.9377,0.9988
0.9255,1.001
0.9319,0.9982
0.9323,0.9953
0.9394,0.9874
0.928,0.9891
0.9415,0.981
0.9434,0.9728
0.9392,0.9694
0.9414,0.9659
0.9438,0.9623
0.94,0.9636
0.955,0.955
0.952,0.9512
0.9488,0.9523
0.9516,0.9533
0.9609,0.9494
0.9513,0.9553
0.9665,0.9513
0.9633,0.9522
0.9726,0.9483
0.9695,0.9491
0.9789,0.9451
0.9696,0.9509
0.9786,0.9518
0.9814,0.9527
0.9906,0.9488
0.9939,0.9449
0.991,0.9459
0.9941,0.947
1.01,0.9383
1.0014,0.9395
1.0113,0.9358
1.0153,0.9322
1.0066,0.9384
1.0227,0.935
1.0203,0.9365
1.0303,0.9332
1.0215,0.9398
1.031,0.9416
1.0342,0.9435
1.0373,0.9455
1.0403,0.9477
1.0431,0.9499
1.0458,0.9523
1.0548,0.9499
1.0514,0.9525
1.0538,0.9553
1.0562,0.9582
1.0647,0.9564
1.0673,0.9546
1.0699,0.9531
1.0727,0.9517
1.069,0.9553
1.0777,0.9542
1.0803,0.9532
1.083,0.9525
1.0857,0.9518
1.0819,0.9562
1.0905,0.9559
1.0801,0.9655
1.0877,0.9704
1.0954,0.9706
1.0905,0.9758
1.0913,0.9811
1.0919,0.9867
1.0921,0.9923
1.0984,0.9933
1.0985,0.9944
1.0986,0.9956
1.0986,0.9971
1.0985,0.9986
1.0982,1.0003
1.0979,1.0022
1.091,1.009
1.1027,1.0063
1.0959,1.0085
1.0951,1.0109
1.0941,1.0134
1.0994,1.0112
1.0987,1.009
1.0917,1.0119
1.0971,1.01
1.09,1.0131
1.0889,1.0163
1.0876,1.0195
1.0925,1.018
1.085,1.0215
1.0834,1.025
1.0815,1.0286
1.073,1.0371
1.083,1.036
1.0744,1.0398
1.0717,1.0436
1.0752,1.0426
1.0662,1.0465
1.0631,1.0504
1.0598,1.0544
1.0627,1.0535
1.0595,1.0526
1.0564,1.0517
1.0469,1.0557
1.0497,1.0548
1.0401,1.0588
1.0428,1.0579
1.0394,1.0569
1.0361,1.0559
1.0264,1.0598
1.0226,1.0636
1.0315,1.0576
1.0156,1.0613
1.0182,1.06
1.0148,1.0587
1.005,1.0622
1.0141,1.0558
1.0048,1.0543
1.0018,1.0526
1.0053,1.046
0.9903,1.049
0.9937,1.0471
0.9912,1.045
0.9823,1.0477
0.973,1.0552
0.9822,1.0527
0.9729,1.0551
0.9761,1.0524
0.9669,1.0544
0.9636,1.0564
0.9668,1.0532
0.9575,1.0549
0.9608,1.0515
0.9581,1.0479
0.9557,1.0442
0.9406,1.0502
0.9632,1.0364
0.9428,1.0371
0.9472,1.0328
0.9457,1.0283
0.9446,1.0237
0.9437,1.0189
0.9366,1.0188
0.9422,1.0137
0.929,1.0182
0.9343,1.0176
0.9335,1.0169
0.9327,1.016
0.9256,1.0199
0.9243,1.0236
0.9357,1.0174
0.9289,1.0159
0.9218,1.0192
0.927,1.0174
0.9327,1.0106
0.9328,1.0037
0.9267,1.0015
0.927,0.9992
0.9338,0.9919
0.9285,0.9893
0.9295,0.9866
0.9371,0.9789
0.9326,0.976
0.9344,0.973
0.9364,0.9698
0.9321,0.9715
0.9467,0.9633
0.9367,0.9648
0.9452,0.9613
0.9479,0.9577
0.9379,0.9639
0.9526,0.9602
0.9553,0.9564
0.9454,0.9624
0.9537,0.9634
0.9688,0.9546
0.9593,0.9556
0.9619,0.9565
0.958,0.9623
0.9793,0.9535
0.9698,0.9543
0.9789,0.9504
0.9757,0.9512
0.9915,0.9424
0.9826,0.9433
0.9859,0.9442
1.0021,0.9354
0.9936,0.9364
0.9973,0.9375
1.0009,0.9386
1.0109,0.9349
1.0021,0.941
1.018,0.9374
1.0155,0.9387
1.0125,0.945
1.0217,0.9465
1.0183,0.953
1.0398,0.945
1.0307,0.9468
1.0336,0.9487
1.0429,0.9458
1.0397,0.9479
1.0425,0.9501
1.0452,0.9525
1.0542,0.9501
1.0507,0.9527
1.0597,0.9506
1.0626,0.9486
1.0527,0.9565
1.074,0.9499
1.0643,0.9532
1.0732,0.9518
1.0695,0.9554
1.0717,0.9592
1.0802,0.9582
1.0825,0.9574
1.0849,0.9567
1.0809,0.9611
1.0892,0.9608
1.0784,0.9704
1.0858,0.9753
1.0932,0.9754
1.0944,0.9757
1.0892,0.9811
1.0897,0.9866
1.0899,0.9923
1.0963,0.9932
1.1028,0.9894
1.0971,0.9907
1.0974,0.992
1.0911,0.9985
1.1099,0.9904
1.0915,0.9971
1.1104,0.9893
1.0985,0.9914
1.0987,0.9937
1.0987,0.9961
1.0986,0.9986
1.0919,1.0061
1.0973,1.0088
1.0964,1.0117
1.089,1.0195
1.0871,1.0275
1.0912,1.0307
1.089,1.0339
1.0866,1.0373
1.0905,1.0359
1.0819,1.0394
1.0792,1.043
1.0827,1.0417
1.0867,1.0357
1.0655,1.0444
1.0751,1.0433
1.0661,1.0472
1.0823,1.0364
1.055,1.0452
1.0645,1.0443
1.0619,1.0434
1.0594,1.0425
1.0569,1.0416
1.0415,1.0505
1.0443,1.0545
1.0473,1.0536
1.0377,1.0576
1.0404,1.0566
1.0371,1.0556
1.0275,1.0595
1.0237,1.0633
1.0262,1.0622
1.0226,1.061
1.0191,1.0597
1.0092,1.0633
1.0182,1.057
1.0024,1.0604
1.0051,1.0589
0.9953,1.0621
1.0044,1.0555
0.9888,1.0585
0.9917,1.0566
0.995,1.0496
0.9797,1.0524
0.9766,1.055
0.9862,1.0476
0.9775,1.0451
0.9687,1.0473
0.9659,1.0494
0.9694,1.0464
0.9606,1.0482
0.9642,1.045
0.9555,1.0465
0.9592,1.043
0.9571,1.0393
0.9488,1.0403
0.9465,1.0412
0.9506,1.0371
0.9489,1.0327
0.9474,1.0283
0.9398,1.0285
0.9318,1.0335
0.9426,1.0286
0.935,1.0284
0.9399,1.0231
0.9327,1.0226
0.9316,1.0219
0.937,1.0161
0.9302,1.0151
0.936,1.0091
0.9296,1.0077
0.9294,1.0063
0.9294,1.0047
0.9294,1.0029
0.936,0.9961
0.9304,0.9941
0.9246,0.9968
0.9377,0.9896
0.9326,0.9872
0.9272,0.9895
0.9343,0.9868
0.9354,0.984
0.9303,0.986
0.9376,0.983
0.9389,0.9799
0.9405,0.9766
0.9422,0.9733
0.9377,0.9748
0.9457,0.9713
0.9478,0.9678
0.9501,0.9642
0.9461,0.9654
0.9611,0.9567
0.9514,0.9578
0.9604,0.954
0.957,0.955
0.9597,0.9559
0.9688,0.952
0.9655,0.9529
0.9618,0.9587
0.9833,0.9498
0.974,0.9507
0.9769,0.9516
0.9797,0.9525
0.989,0.9485
0.9859,0.9494
0.9888,0.9504
1.0045,0.9416
0.9957,0.9427
0.999,0.9438
1.0087,0.94
1.006,0.9413
1.0158,0.9376
1.0197,0.9341
1.0109,0.9404
1.0268,0.937
1.0243,0.9386
1.0277,0.9403
1.0311,0.9421
1.0343,0.944
1.0374,0.946
1.0468,0.9432
1.0373,0.9503
1.0461,0.9527
1.055,0.9503
1.058,0.948
1.0547,0.9507
1.0637,0.9487
1.0603,0.9517
1.0628,0.9549
1.0715,0.9533
1.0742,0.9519
1.077,0.9506
1.0734,0.9544
1.0757,0.9583
1.0777,0.9623
1.0859,0.9617
1.0881,0.9612
1.0902,0.9608
1.0859,0.9655
1.0939,0.9655
1.0893,0.9705
1.097,0.9708
1.0921,0.9762
1.0994,0.9768
1.1005,0.9775
1.0951,0.9833
1.0955,0.9893
1.102,0.9905
1.1023,0.9919
1.1025,0.9935
2.4161,1
1.2255,1.0067
1.2521,1.038
1.2752,1.0939
1.3062,1.1646
1.3512,1.2354
1.3984,1.3014
1.4291,1.3724
1.4874,1.424
1.5182,1.4758
1.5717,1.5081
1.6052,1.5356
1.6375,1.5583
1.6687,1.5762
1.7057,1.5844
1.7299,1.5928
1.7601,1.5963
1.7711,1.6096
1.8,1.6182
1.8222,1.6268
1.831,1.6452
1.838,1.6735
1.8491,1.7067
1.8773,1.7301
1.8789,1.7634
1.8843,1.8016
1.8935,1.8398
1.8939,1.8829
1.9173,1.9113
1.9206,1.9397
1.9158,1.9731
1.9345,1.9917
1.9337,2.0103
1.9447,2.0191
1.9559,2.0182
1.9549,2.0171
1.954,2.0161
1.9661,2.0052
1.9666,1.9942
1.9614,1.9881
1.9691,1.977
1.9778,1.961
1.9684,1.9546
1.9588,1.9579
1.9677,1.9563
1.9705,1.9546
1.9606,1.9625
1.9495,1.9801
1.969,1.983
1.9506,2.0003
1.956,2.0127
1.9481,2.0299
1.9582,2.0371
1.9491,2.0491
1.9455,2.061
1.9541,2.0629
1.944,2.0696
1.9524,2.0664
1.9424,2.0679
1.9513,2.0595
1.9421,2.0558
1.9392,2.052
1.9559,2.0333
1.9361,2.0292
1.9413,2.02
1.9409,2.0107
1.9411,2.0012
1.9355,1.9964
1.9427,1.9866
1.9315,1.9864
1.9261,1.9909
1.9394,1.9855
1.928,1.9897
1.9285,1.9937
1.9288,1.9976
1.9225,2.0062
1.9281,2.0098
1.921,2.0181
1.926,2.0214
1.9247,2.0246
1.9296,2.0227
1.9286,2.0206
1.9148,2.0283
1.945,2.0113
1.9328,2.004
1.9267,2.0014
1.9334,1.9939
1.9281,1.9911
1.9354,1.9833
1.9435,1.9705
1.9334,1.9674
1.9422,1.9593
1.9324,1.9609
1.9541,1.9477
1.9325,1.954
1.9478,1.9505
1.9511,1.9468
1.9417,1.9529
1.9571,1.9492
1.9476,1.9552
1.9499,1.9611
1.9648,1.9572
1.9612,1.9582
1.9508,1.9689
1.9649,1.9698
1.9795,1.9609
1.9631,1.9667
1.9712,1.9676
1.986,1.9587
1.9826,1.9547
1.9856,1.9508
1.9759,1.9566
1.9974,1.9478
1.9947,1.9439
2.0047,1.9352
1.9962,1.9363
2.0128,1.9276
1.9983,1.9337
2.0211,1.9252
2.0197,1.9217
2.0181,1.9231
2.0289,1.9197
2.0145,1.9311
2.0371,1.9279
2.0286,1.9345
2.0319,1.9413
2.0348,1.9482
2.0502,1.9454
2.0471,1.9476
2.0434,1.9548
2.0584,1.9524
2.0548,1.955
2.0571,1.9578
2.0528,1.9655
2.08,1.9538
2.0705,1.9521
2.0604,1.9603
2.0814,1.954
2.0779,1.9527
2.0806,1.9515
2.0834,1.9505
2.0734,1.9595
2.0943,1.9539
2.0779,1.9632
2.0986,1.9579
2.0884,1.9626
2.0901,1.9675
2.085,1.9773
2.1049,1.9727
2.0937,1.9781
2.0944,1.9836
2.0948,1.9892
2.1078,1.9852
2.1023,1.9863
2.0964,1.9924
2.1027,1.9938
2.1092,1.9904
2.1034,1.9921
2.0906,2.0037
2.1088,2.0007
2.1087,1.9979
2.096,2.005
2.095,2.0123
2.1129,2.005
2.1001,2.0076
2.0928,2.0152
2.1106,2.0083
2.0975,2.0112
2.0965,2.0143
2.0889,2.0223
2.0997,2.0207
2.0985,2.0192
2.078,2.0324
2.1008,2.0261
2.0802,2.0346
2.0904,2.0333
2.0755,2.0419
2.0852,2.0408
2.0699,2.0495
2.0727,2.0534
2.0756,2.0524
2.066,2.0563
2.0688,2.0554
2.072,2.0496
2.0565,2.0536
2.0594,2.0527
2.0499,2.0567
2.0655,2.046
2.0442,2.05
2.0474,2.0491
2.0381,2.053
2.0476,2.0472
2.0323,2.051
2.029,2.0549
2.0384,2.0489
2.0231,2.0526
2.0262,2.0513
2.0169,2.0549
2.007,2.0633
2.0091,2.0667
2.0179,2.0603
2.0019,2.0636
2.0045,2.0619
1.9946,2.0649
2.0035,2.0581
1.9877,2.0609
1.984,2.0637
1.9931,2.0565
1.971,2.0639
1.9862,2.0565
1.977,2.0538
1.9677,2.0559
1.9773,2.0481
1.9687,2.045
1.9599,2.0467
1.9701,2.0384
1.9492,2.0447
1.9657,2.0362
1.9578,2.0323
1.9435,2.0381
1.9603,2.0291
1.9465,2.0297
1.9385,2.0351
1.9491,2.0305
1.9414,2.0306
1.9462,2.0257
1.9323,2.0304
1.9432,2.0251
1.9359,2.0246
1.9346,2.0239
1.9399,2.0182
1.9265,2.0221
1.938,2.0161
1.9312,2.0148
1.9242,2.0183
1.9424,2.0069
1.9301,2.0052
1.9301,2.0033
1.9302,2.0013
1.9433,1.9893
1.9192,1.9968
1.9384,1.9895
1.9397,1.9821
1.9285,1.9843
1.9295,1.9864
1.9432,1.9786
1.9387,1.9756
1.9276,1.9823
1.9541,1.9693
1.9312,1.9758
1.9517,1.9675
1.9414,1.969
1.9433,1.9703
1.9515,1.9667
1.9474,1.9679
1.9622,1.9593
1.9524,1.9604
1.9483,1.9663
1.9564,1.9673
1.9713,1.9585
1.9615,1.9594
1.9639,1.9604
1.9663,1.9613
1.9814,1.9524
1.9785,1.9484
1.9689,1.9542
1.9906,1.9453
1.9881,1.9413
1.9854,1.9422
1.9887,1.9432
1.9985,1.9393
1.9959,1.9404
2.0058,1.9366
2.0034,1.9377
2.0069,1.9389
2.0169,1.9353
2.0016,1.9464
2.0297,1.938
2.021,1.9395
2.0244,1.9411
2.0342,1.9379
2.0315,1.9397
2.0349,1.9415
2.0317,1.9484
2.047,1.9456
2.0504,1.9429
2.0409,1.9502
2.0561,1.9477
2.0593,1.9454
2.0561,1.9481
2.0588,1.951
2.0678,1.9491
2.0579,1.9571
2.0791,1.9506
2.0694,1.9541
2.0653,1.9625
2.0925,1.9516
2.0702,1.9604
2.0976,1.9498
2.0753,1.9588
2.0898,1.9583
2.0793,1.9677
2.1061,1.9577
2.0898,1.9626
2.085,1.9724
2.1052,1.9678
2.0943,1.9731
2.0953,1.9786
2.1025,1.9794
2.0905,1.99
2.0966,1.996
2.1092,1.9923
2.0968,1.9985
2.1027,2.0001
2.1024,2.0017
2.1084,1.9986
2.0956,2.0055
2.1075,2.0026
2.1074,2
2.0945,2.0072
2.0999,2.0097
2.1054,2.0074
2.0985,2.0101
2.104,2.0081
2.0971,2.011
2.0896,2.0189
2.1007,2.0172
2.0868,2.0253
2.091,2.0287
2.0889,2.0321
2.0867,2.0356
2.0842,2.0392
2.0815,2.0428
2.085,2.0416
2.0696,2.0503
2.0853,2.0443
2.0701,2.0482
2.0733,2.0472
2.0641,2.0511
2.0672,2.0502
2.0642,2.0493
2.0613,2.0484
2.0584,2.0475
2.0556,2.0466
2.0465,2.0506
2.0496,2.0497
2.0467,2.0488
2.0374,2.0527
2.0405,2.0517
2.0375,2.0507
2.0281,2.0546
2.0311,2.0534
2.0216,2.0572
2.0244,2.0559
2.0213,2.0546
2.0117,2.0582
2.0081,2.0616
2.0107,2.0601
1.9944,2.0682
2.0092,2.0616
1.9932,2.0647
1.9828,2.0725
1.991,2.0705
1.9935,2.0635
1.9903,2.0563
1.9876,2.049
1.9789,2.0465
1.9765,2.0439
1.9677,2.046
1.9779,2.0382
1.9699,2.0351
1.9553,2.0417
1.9719,2.0334
1.9578,2.0348
1.9558,2.0361
1.9602,2.0323
1.9523,2.0332
1.944,2.0389
1.9543,2.0346
1.9463,2.035
1.9444,2.0353
1.9425,2.0355
1.9405,2.0355
1.9451,2.0304
1.9374,2.03
1.9358,2.0295
1.9343,2.0289
1.9392,2.0232
1.932,2.0222
1.9374,2.0162
1.9306,2.0149
1.9364,2.0086
1.9301,2.007
1.9364,2.0004
1.9371,1.9937
1.9381,1.9868
1.9331,1.9846
1.9344,1.9823
1.9293,1.9848
1.9367,1.9823
1.9381,1.9796
1.9396,1.9769
1.9349,1.9789
1.9362,1.9808
1.9309,1.9874
1.9506,1.9794
1.9461,1.9761
1.935,1.9825
1.9551,1.9741
1.9509,1.9706
1.953,1.967
1.9424,1.9731
1.963,1.9645
1.9594,1.9607
1.9556,1.9617
1.9643,1.9578
1.9607,1.9588
1.9696,1.9549
1.9726,1.9509
1.9694,1.9518
1.9658,1.9576
1.9938,1.9438
1.9723,1.9496
1.9878,1.9456
1.9913,1.9416
1.9886,1.9426
1.9984,1.9386
1.9959,1.9396
1.9994,1.9407
1.9964,1.9466
2.0055,1.9478
2.015,1.9441
2.0185,1.9405
2.0093,1.9467
2.0249,1.9432
2.0284,1.9398
2.0322,1.9365
2.0296,1.9381
2.0396,1.935
2.0371,1.9369
2.0406,1.9389
2.0375,1.9458
2.0466,1.948
2.0559,1.9455
2.0527,1.9479
2.0555,1.9505
2.0581,1.9532
2.0605,1.956
2.0628,1.959
2.0713,1.9573
2.0738,1.9556
2.0699,1.9591
2.0784,1.9577
2.0808,1.9566
2.0833,1.9556
2.0794,1.9596
2.0878,1.9589
2.0901,1.9583
2.0859,1.9629
2.0877,1.9675
2.0955,1.9674
2.0908,1.9724
2.0919,1.9776
2.0927,1.9829
2.0996,1.9834
2.1003,1.9842
2.0946,1.99
2.101,1.991
2.1013,1.9922
2.1015,1.9935
2.1016,1.995
2.1016,1.9967
2.095,2.0034
2.107,2.0004
2.1006,2.0025
2.1001,2.0047
2.0931,2.0119
2.0981,2.0144
2.1034,2.0121
2.0962,2.0148
2.095,2.0176
2.0936,2.0205
2.0984,2.0187
2.0844,2.0267
2.0886,2.03
2.0929,2.0284
2.0912,2.0269
2.0896,2.0255
2.088,2.0242
2.0801,2.0279
2.0846,2.0267
2.083,2.0256
2.0814,2.0245
2.0735,2.0283
2.0715,2.0322
2.0564,2.0459
2.0784,2.0401
2.057,2.049
2.0599,2.053
2.0564,2.057
2.0592,2.0561
2.0495,2.0601
2.0391,2.0689
2.0602,2.0582
2.0381,2.0622
2.0471,2.0563
2.0377,2.0553
2.0345,2.0543
2.0249,2.058
2.0342,2.052
2.0186,2.0556
2.0216,2.0543
2.0121,2.0579
2.0214,2.0515
2.0124,2.05
2.0031,2.0533
2.0063,2.0516
2.0034,2.0498
1.9943,2.0527
1.9846,2.0605
1.9935,2.0584
1.9903,2.0561
1.9743,2.0635
1.9766,2.0659
1.9791,2.0632
1.9821,2.0556
1.9602,2.0624
1.9755,2.0545
1.9665,2.0513
1.9703,2.0431
1.9556,2.0445
1.9595,2.0409
1.9639,2.0322
1.9499,2.0331
1.9545,2.029
1.9533,2.0248
1.9458,2.0252
1.938,2.0304
1.949,2.0257
1.9415,2.0257
1.9402,2.0255
1.9389,2.0252
1.9376,2.0247
1.9364,2.0241
1.9287,2.0281
1.9399,2.0223
1.9327,2.0212
1.9381,2.015
1.9314,2.0136
1.9309,2.012
1.9369,2.0054
1.9372,1.9987
1.9315,1.9967
1.9385,1.9897
1.9333,1.9874
1.9344,1.985
1.9357,1.9825
1.937,1.9799
1.9386,1.9771
1.9403,1.9742
1.9422,1.9712
1.9378,1.973
1.9394,1.9747
1.9474,1.9715
1.943,1.973
1.9511,1.9695
1.9468,1.9709
1.9486,1.9722
1.9502,1.9734
1.9583,1.9696
1.9475,1.9756
1.968,1.9669
1.9577,1.9679
1.9661,1.964
1.9621,1.965
1.9706,1.961
1.9668,1.9619
1.982,1.953
1.9725,1.9539
1.9817,1.9499
1.9785,1.9508
1.9878,1.9468
1.9913,1.9429
1.9949,1.9389
1.9859,1.9448
2.0081,1.9361
1.9996,1.9372
1.9968,1.9432
2.019,1.9346
2.0041,1.9407
2.0265,1.9323
2.0117,1.9386
2.0213,1.9401
2.0247,1.9416
2.0344,1.9384
2.0317,1.9401
2.0351,1.942
2.0447,1.9391
2.042,1.9412
2.0388,1.9482
2.0541,1.9457
2.0445,1.953
2.0531,1.9556
2.0683,1.9485
2.0524,1.9562
2.0672,1.9543
2.0634,1.9574
2.0785,1.9509
2.0688,1.9543
2.0775,1.953
2.0802,1.9518
2.0766,1.9556
2.0787,1.9597
2.0936,1.9541
2.0772,1.9633
2.0914,1.9629
2.087,1.9675
2.0884,1.9723
2.096,1.9724
2.091,1.9775
2.0982,1.9779
2.0993,1.9785
2.0939,1.9841
2.1007,1.985
2.1013,1.986
2.0954,1.9921
2.1082,1.9885
2.1025,1.99
2.0963,1.9965
2.1023,1.9983
2.1021,2.0002
2.1082,1.9974
2.0891,2.0094
2.1068,2.0068
2.1,2.0093
2.0991,2.0119
2.0916,2.0194
2.0962,2.0223
2.101,2.0203
2.0933,2.0233
2.098,2.0216
2.0838,2.0297
2.0942,2.0281
2.099,2.0218
2.0787,2.0301
2.0955,2.0239
2.0815,2.0276
2.086,2.0264
2.0651,2.0399
2.081,2.0388
2.0722,2.0427
2.0758,2.0417
2.0669,2.0456
2.0638,2.0496
2.0541,2.0584
2.0693,2.0527
2.0601,2.0518
2.0441,2.0607
2.0592,2.0549
2.0499,2.054
2.0468,2.053
2.0308,2.0619
2.0394,2.0609
2.0358,2.0599
2.0324,2.0588
2.0354,2.0528
2.0134,2.0615
2.0286,2.0554
2.0128,2.059
2.0221,2.0527
2.013,2.0513
2.0037,2.0546
2.0067,2.053
2.0102,2.0464
1.9887,2.0544
2.0043,2.0476
1.9892,2.0505
1.9926,2.0484
1.9706,2.0608
1.9921,2.0535
1.9766,2.0559
1.9733,2.0582
1.9763,2.0554
1.9669,2.0574
1.9699,2.0544
1.9671,2.0512
1.9644,2.0479
1.962,2.0444
1.9597,2.0408
1.9513,2.0419
1.9554,2.0379
1.9536,2.0339
1.952,2.0296
1.9443,2.0301
1.9427,2.0304
1.9475,2.0257
1.94,2.0257
1.9387,2.0255
1.9439,2.0203
1.9368,2.0199
1.9358,2.0192
1.9349,2.0184
1.9276,2.0224
1.9391,2.0164
1.9323,2.0151
1.9381,2.0088
1.9189,2.0171
1.9368,2.0105
1.9433,1.9989
1.9315,1.9969
1.9384,1.9899
1.9332,1.9876
1.9343,1.9852
1.9355,1.9827
1.9369,1.9801
1.932,1.9822
1.946,1.9745
1.9353,1.9764
1.9432,1.9733
1.9386,1.975
1.9402,1.9766
1.948,1.9732
1.9435,1.9747
1.945,1.976
1.9529,1.9724
1.9485,1.9737
1.95,1.9748
1.958,1.971
1.9601,1.9672
1.9624,1.9633
1.9649,1.9594
1.9612,1.9604
1.97,1.9564
1.9729,1.9524
1.9696,1.9533
1.9852,1.9444
1.9763,1.9453
1.9859,1.9413
1.9833,1.9422
1.9866,1.9432
1.9964,1.9393
1.9938,1.9402
1.9973,1.9413
2.0007,1.9423
2.004,1.9435
2.0072,1.9447
2.0168,1.941
2.0141,1.9423
2.0174,1.9437
2.0205,1.9452
2.03,1.9419
2.0272,1.9435
2.0239,1.9502
2.0392,1.9471
2.0424,1.9442
2.0458,1.9414
2.0429,1.9436
2.046,1.9459
2.0554,1.9434
2.0523,1.946
2.0617,1.9438
2.0586,1.9466
2.0614,1.9495
2.064,1.9526
2.0729,1.951
2.0758,1.9495
2.0723,1.9531
2.0811,1.9519
2.0774,1.9557
2.0796,1.9597
2.0815,1.9639
2.0767,1.9731
2.1033,1.9629
2.0802,1.9724
2.0874,1.9772
2.0947,1.9773
2.0959,1.9775
2.097,1.9779
2.0852,1.9882
2.1043,1.9841
2.1053,1.98
2.0937,1.9859
2.1068,1.9822
2.1015,1.9835
2.1022,1.985
2.0964,1.9915
2.1091,1.9884
2.0905,2.0001
2.1089,1.9972
2.0961,2.0043
2.1017,2.0066
2.1074,2.0042
2.1007,2.0068
